X,Y,OBJECTID,ID,Letter,Address,City,State,Zip,Phone,Lat,Long_,Restaurant
-121.476,38.6362,7986,7986,c,3776 Northgate Blvd,Sacramento,CA,95834,(916) 646-9930,38.6362,-121.476,Carl's Jr.
-121.472,38.5993,7987,7987,c,2241 Del Paso Rd,Sacramento,CA,95835-2220,(916) 928-6091,38.5993,-121.472,Carl's Jr.
-121.344,38.6878,7988,7988,c,5201 Elkhorn Blvd,Sacramento,CA,95842,(916) 334-2831,38.6878,-121.344,Carl's Jr.
-121.636,36.6574,7989,7989,c,950 Abbott Street,Salinas,CA,93901,(831) 754-4416,36.6574,-121.636,Carl's Jr.
-121.642,36.6779000000001,7990,7990,c,400 E Market St,Salinas,CA,93901,(831) 770-1660,36.6779,-121.642,Carl's Jr.
-121.656,36.7166,7991,7991,c,768 Northridge,Salinas,CA,93906-2015,(831) 449-3483,36.7166,-121.656,Carl's Jr.
-121.669,36.6973,7992,7992,c,1061 North Davis Road,Salinas,CA,93907,(831) 754-1419,36.6973,-121.669,Carl's Jr.
-117.255,34.1357,7993,7993,c,1505 E Highland Ave.,San Bernardino,CA,92404,(909) 882-0536,34.1357,-117.255,Carl's Jr.
-117.333,34.1681,7994,7994,c,4424 University Parkway,San Bernardino,CA,92407,(909) 473-1064,34.1681,-117.333,Carl's Jr.
-117.297,34.0894000000001,7995,7995,c,524 Inland Center Dr,San Bernardino,CA,92408,(909) 884-5514,34.0894,-117.297,Carl's Jr.
-117.282,34.0632000000001,7996,7996,c,192 E. Redlands Blvd,San Bernardino,CA,92408,(909) 824-5966,34.0632,-117.282,Carl's Jr.
-122.426,37.6278,7997,7997,c,899 Cherry Avenue,San Bruno,CA,94066-2949,(650) 583-6467,37.6278,-122.426,Carl's Jr.
-122.245,37.4937,7998,7998,c,1800 El Camino Real,San Carlos,CA,94070,(650) 593-3062,37.4937,-122.245,Carl's Jr.
-117.594,33.3979,7999,7999,c,3929 S. El Camino Real,San Clemente,CA,92672,(949) 498-5641,33.3979,-117.594,Carl's Jr.
-117.605,33.4539,8000,8000,c,957 Avenida Pico,San Clemente,CA,92673-3908,(949) 498-6279,33.4539,-117.605,Carl's Jr.
-117.651,33.4587000000001,8001,8001,c,638 Camino De Los Mares Ste 100,San Clemente,CA,92673-2850,(949) 493-0189,33.4587,-117.651,Carl's Jr.
-117.13,32.7555,8002,8002,c,3008 El Cajon Blvd,San Diego,CA,92104,(619) 283-7653,32.7555,-117.13,Carl's Jr.
-117.155,32.7721000000001,8003,8003,c,5323 Mission Center Rd,San Diego,CA,92108-1301,(619) 296-7951,32.7721,-117.155,Carl's Jr.
-117.245,32.7987,8004,8004,c,1375 Garnet Avenue,San Diego,CA,92109,(858) 274-3457,32.7987,-117.245,Carl's Jr.
-117.194,32.7936,8005,8005,c,2903 Burgener Blvd,San Diego,CA,92110,(619) 275-2971,32.7936,-117.194,Carl's Jr.
-117.206,32.7492,8006,8006,c,3381 Rosecrans Street,San Diego,CA,92110,(619) 226-0070,32.7492,-117.206,Carl's Jr.
-117.198,32.7652,8007,8007,c,845 Morena Boulevard,San Diego,CA,92110,(619) 297-9249,32.7652,-117.198,Carl's Jr.
-117.153,32.8139,8008,8008,c,3833 Convoy Street,San Diego,CA,92111,(858) 565-4032,32.8139,-117.153,Carl's Jr.
-117.159,32.8328000000001,8009,8009,c,7404 Clairemont Mesa Blvd,San Diego,CA,92111,(858) 495-9159,32.8328,-117.159,Carl's Jr.
-117.07,32.7505,8010,8010,c,5901 University Ave,San Diego,CA,92115,(619) 583-4361,32.7505,-117.07,Carl's Jr.
-117.007,32.803,8011,8011,c,8856 Navajo Road,San Diego,CA,92119-2106,(619) 464-0429,32.803,-117.007,Carl's Jr.
-117.098,32.7926,8012,8012,c,6566 Mission Gorge Road,San Diego,CA,92120,(619) 281-9813,32.7926,-117.098,Carl's Jr.
-117.169,32.8781000000001,8013,8013,c,6788 Miramar Road,San Diego,CA,92121,(858) 271-4480,32.8781,-117.169,Carl's Jr.
-117.2,32.8541000000001,8014,8014,c,4199 Governor Drive,San Diego,CA,92122,(858) 455-1220,32.8541,-117.2,Carl's Jr.
-117.128,32.8312,8015,8015,c,9355 Clairemont Mesa Blvd.,San Diego,CA,92123,(858) 560-8279,32.8312,-117.128,Carl's Jr.
-117.119,32.8923,8016,8016,c,9360 Kearny Mesa Rd.,San Diego,CA,92126-4503,(858) 689-0538,32.8923,-117.119,Carl's Jr.
-117.144,32.9141000000001,8017,8017,c,10745 Camino Ruiz,San Diego,CA,92126,(858) 586-7774,32.9141,-117.144,Carl's Jr.
-117.076,33.0171,8018,8018,c,16685 Bernardo Center Dr,San Diego,CA,92128-2527,(858) 487-6250,33.0171,-117.076,Carl's Jr.
-117.083,32.9773000000001,8019,8019,c,11050 Rancho Carmel Dr,San Diego,CA,92128-4288,(858) 673-8142,32.9773,-117.083,Carl's Jr.
-117.116,32.9597,8020,8020,c,9840 Carmel Mountain Road,San Diego,CA,92129,(858) 780-8775,32.9597,-117.116,Carl's Jr.
-117.115,32.9033000000001,8021,8021,c,9805 Carroll Canyon Rd,San Diego,CA,92131-1103,(858) 566-4731,32.9033,-117.115,Carl's Jr.
-117.101,32.9376,8022,8022,c,12010 Scripps Summit Dr,San Diego,CA,92131,(858) 831-0626,32.9376,-117.101,Carl's Jr.
-116.937,32.5553,8023,8023,c,2365 Roll Drive,San Diego,CA,92154,(619) 661-6213,32.5553,-116.937,Carl's Jr.
-117.033,32.5829000000001,8024,8024,c,614 Dennery Road,San Diego,CA,92154-8402,(619) 662-1447,32.5829,-117.033,Carl's Jr.
-117.819,34.1058000000001,8025,8025,c,698 W. Arrow Highway,San Dimas,CA,91773,(909) 592-7265,34.1058,-117.819,Carl's Jr.
-118.454,34.279,8026,8026,c,11509 Laurel Canyon Blvd.,San Fernando,CA,91340-4123,(818) 365-5587,34.279,-118.454,Carl's Jr.
-122.415,37.7797,8027,8027,c,#10 United Nations Plaza,San Francisco,CA,94102-4911,(415) 431-3905,37.7797,-122.415,Carl's Jr.
-122.409,37.7838,8028,8028,c,#1 Hallidie Plaza,San Francisco,CA,94102,(415) 391-5799,37.7838,-122.409,Carl's Jr.
-122.396,37.7952000000001,8029,8029,c,4 Embarcadero Ctr Lbby,San Francisco,CA,94111-5900,(415) 391-7780,37.7952,-122.396,Carl's Jr.
-118.091,34.0747000000001,8030,8030,c,1900 San Gabriel Blvd,San Gabriel,CA,91776,(626) 573-8480,34.0747,-118.091,Carl's Jr.
-118.106,34.1026000000001,8031,8031,c,505 W Las Tunas Drive,San Gabriel,CA,91776,(626) 289-9323,34.1026,-118.106,Carl's Jr.
-121.892,37.3645000000001,8032,8032,c,1095 Old Oakland Road,San Jose,CA,95112-1429,(408) 920-9611,37.3645,-121.892,Carl's Jr.
-121.843,37.3587000000001,8033,8033,c,2 North Jackson Avenue,San Jose,CA,95116,(408) 258-3680,37.3587,-121.843,Carl's Jr.
-121.878,37.2629000000001,8034,8034,c,1101 Branham Lane,San Jose,CA,95118,(408) 978-3562,37.2629,-121.878,Carl's Jr.
-121.776,37.2278000000001,8035,8035,c,172 Bernal Road,San Jose,CA,95119,(408) 225-5300,37.2278,-121.776,Carl's Jr.
-121.826,37.3221,8036,8036,c,1690 Tully Rd,San Jose,CA,95122,(408) 238-3611,37.3221,-121.826,Carl's Jr.
-121.804,37.2458,8037,8037,c,5801 Cottle Road,San Jose,CA,95123,(408) 226-0560,37.2458,-121.804,Carl's Jr.
-121.862,37.2506000000001,8038,8038,c,925 Blossom Hill Rd Ste 1649,San Jose,CA,95123,(408) 360-8030,37.2506,-121.862,Carl's Jr.
-121.931,37.2619,8039,8039,c,1999 Camden Avenue,San Jose,CA,95124,(408) 377-5951,37.2619,-121.931,Carl's Jr.
-122.032,37.3101,8040,8040,c,1000 South De Anza Blvd.,San Jose,CA,95129,(408) 996-1377,37.3101,-122.032,Carl's Jr.
-121.982,37.3000000000001,8041,8041,c,1346 Saratoga Avenue,San Jose,CA,95129,(408) 246-6966,37.3,-121.982,Carl's Jr.
-121.927,37.3843,8042,8042,c,2551 N. First Street,San Jose,CA,95131,(408) 433-9507,37.3843,-121.927,Carl's Jr.
-121.873,37.3974000000001,8043,8043,c,1689 No Capitol Avenue,San Jose,CA,95132,(408) 258-8100,37.3974,-121.873,Carl's Jr.
-121.797,37.3247000000001,8044,8044,c,2802 So. White Rd,San Jose,CA,95148,(408) 238-3821,37.3247,-121.797,Carl's Jr.
-117.66,33.4994,8045,8045,c,31852 Del Obispo Street,San Juan Capistrano,CA,92675,(949) 493-9661,33.4994,-117.66,Carl's Jr.
-117.674,33.5465000000001,8046,8046,c,28722 Camino Capistrano,San Juan Capistrano,CA,92675-1004,(949) 364-7103,33.5465,-117.674,Carl's Jr.
-120.643,35.2491,8047,8047,c,3980 Broad Street,San Luis Obispo,CA,93401,(805) 788-0510,35.2491,-120.643,Carl's Jr.
-120.67,35.2956,8048,8048,c,195 N Santa Rosa St,San Luis Obispo,CA,93405-1322,(805) 542-0914,35.2956,-120.67,Carl's Jr.
-117.175,33.1389,8049,8049,c,120 N Knoll Road,San Marcos,CA,92069,(760) 752-4494,33.1389,-117.175,Carl's Jr.
-117.208,33.1318000000001,8050,8050,c,689 S. Rancho Santa Fe Road,San Marcos,CA,92078,(760) 744-2550,33.1318,-117.208,Carl's Jr.
-121.971,37.7780000000001,8051,8051,c,3131 Crow Canyon Pl,San Ramon,CA,94583-1325,(925) 866-1156,37.778,-121.971,Carl's Jr.
-117.06,32.5584000000001,8052,8052,c,805 W. San Ysidro Blvd,San Ysidro,CA,92173-1827,(619) 428-4980,32.5584,-117.06,Carl's Jr.
-117.885,33.7137000000001,8053,8053,c,2511 S Bristol,Santa Ana,CA,92704,(714) 557-2812,33.7137,-117.885,Carl's Jr.
-117.919,33.7034,8054,8054,c,3325 S Harbor,Santa Ana,CA,92704,(714) 979-1572,33.7034,-117.919,Carl's Jr.
-117.841,33.7269,8055,8055,c,1809 E. Edinger,Santa Ana,CA,92705,(714) 972-0458,33.7269,-117.841,Carl's Jr.
-117.85,33.7083000000001,8056,8056,c,1720 E Dyer Road,Santa Ana,CA,92705,(949) 250-8960,33.7083,-117.85,Carl's Jr.
-117.84,33.76,8057,8057,c,1943 E 17th St,Santa Ana,CA,92705,(714) 564-9348,33.76,-117.84,Carl's Jr.
-117.838,33.7458,8058,8058,c,2029 E First Street,Santa Ana,CA,92705,(714) 543-0866,33.7458,-117.838,Carl's Jr.
-117.885,33.7615000000001,8059,8059,c,1830 N Bristol St. Bldg 18,Santa Ana,CA,92706,(714) 836-1686,33.7615,-117.885,Carl's Jr.
-119.679,34.4217,8060,8060,c,7 South Milpas,Santa Barbara,CA,93103,(805) 966-0051,34.4217,-119.679,Carl's Jr.
-119.752,34.4403,8061,8061,c,3925 State Street,Santa Barbara,CA,93105,(805) 964-7201,34.4403,-119.752,Carl's Jr.
-121.965,37.3296,8062,8062,c,270 Saratoga Ave,Santa Clara,CA,95050,(408) 243-1234,37.3296,-121.965,Carl's Jr.
-121.95,37.3661000000001,8063,8063,c,2495 Lafayette St,Santa Clara,CA,95050,(408) 496-1187,37.3661,-121.95,Carl's Jr.
-121.978,37.3742,8064,8064,c,2900 Bowers Ave,Santa Clara,CA,95051-0919,(408) 727-6660,37.3742,-121.978,Carl's Jr.
-121.963,37.4080000000001,8065,8065,c,2221 Tasman Dr,Santa Clara,CA,95054-1019,(408) 969-0344,37.408,-121.963,Carl's Jr.
-118.564,34.4369,8066,8066,c,27606 N. Newhall Ranch Road,Santa Clarita,CA,91355-4013,(661) 257-3114,34.4369,-118.564,Carl's Jr.
-118.464,34.405,8067,8067,c,18741 Via Princessa,Santa Clarita,CA,91387-4954,(661) 251-4787,34.405,-118.464,Carl's Jr.
-118.052,33.9420000000001,8068,8068,c,13157 Telegraph Rd,Santa Fe Springs,CA,90670,(562) 941-0548,33.942,-118.052,Carl's Jr.
-118.044,33.892,8069,8069,c,13500 E. Firestone Blvd.,Santa Fe Springs,CA,90670,(562) 921-0518,33.892,-118.044,Carl's Jr.
-118.029,33.8856,8070,8070,c,16105 Valley View,Santa Fe Springs,CA,90670,(562) 404-0704,33.8856,-118.029,Carl's Jr.
-120.434,34.9528,8071,8071,c,345 Town Center East,Santa Maria,CA,93454-5139,(805) 922-4235,34.9528,-120.434,Carl's Jr.
-120.436,34.9211,8072,8072,c,2185 S Broadway,Santa Maria,CA,93454,(805) 928-2120,34.9211,-120.436,Carl's Jr.
-120.419,34.9361000000001,8073,8073,c,1355 S. Bradley Road,Santa Maria,CA,93454,(805) 349-2031,34.9361,-120.419,Carl's Jr.
-118.492,34.0237000000001,8074,8074,c,1000 Wilshire Blvd,Santa Monica,CA,90401-1907,(310) 434-9545,34.0237,-118.492,Carl's Jr.
-118.473,34.0344000000001,8075,8075,c,2727 Santa Monica,Santa Monica,CA,90404,(310) 828-0124,34.0344,-118.473,Carl's Jr.
-118.47,34.0189,8076,8076,c,1900 Pico Blvd,Santa Monica,CA,90405-1628,(310) 450-7947,34.0189,-118.47,Carl's Jr.
-121.016,37.1114000000001,8077,8077,c,12260 Highway 33,Santa Nella,CA,95322-9733,(209) 826-3708,37.1114,-121.016,Carl's Jr.
-119.069,34.347,8078,8078,c,230 E Harvard Blvd,Santa Paula,CA,93060,(805) 525-9666,34.347,-119.069,Carl's Jr.
-122.742,38.4328,8079,8079,c,495 Stony Point,Santa Rosa,CA,95401,(707) 571-7775,38.4328,-122.742,Carl's Jr.
-122.734,38.4766000000001,8080,8080,c,3640 Industrial Dr,Santa Rosa,CA,95403-2059,(707) 571-7997,38.4766,-122.734,Carl's Jr.
-122.784,38.5137,8081,8081,c,373 Aviation Blvd,Santa Rosa,CA,95403-1028,(707) 575-5945,38.5137,-122.784,Carl's Jr.
-122.687,38.4412,8082,8082,c,1000 Farmers Ln,Santa Rosa,CA,95405,(707) 571-2001,38.4412,-122.687,Carl's Jr.
-122.714,38.4172,8083,8083,c,2245 Santa Rosa Ave,Santa Rosa,CA,95407,(707) 545-2275,38.4172,-122.714,Carl's Jr.
-116.979,32.8385000000001,8084,8084,c,10009 Mission Gorge Road,Santee,CA,92071,(619) 562-8715,32.8385,-116.979,Carl's Jr.
-118.078,33.7621,8085,8085,c,13902 Seal Beach Blvd,Seal Beach,CA,90740-5301,(562) 430-2739,33.7621,-118.078,Carl's Jr.
-121.849,36.6012000000001,8086,8086,c,1142 Fremont Blvd,Seaside,CA,93955,(831) 899-9328,36.6012,-121.849,Carl's Jr.
-119.626,36.5764,8087,8087,c,2818 E. Floral Avenue,Selma,CA,93662,(559) 896-5038,36.5764,-119.626,Carl's Jr.
-118.468,34.2430000000001,8088,8088,c,9505 Sepulveda Blvd,Sepulveda,CA,91343,(818) 894-4341,34.243,-118.468,Carl's Jr.
-118.46,34.1530000000001,8089,8089,c,15045 Ventura Blvd,Sherman Oaks,CA,91403,(818) 981-1507,34.153,-118.46,Carl's Jr.
-118.438,34.1575,8090,8090,c,14006 Riverside Dr Ste 255,Sherman Oaks,CA,91423-6381,(818) 728-1168,34.1575,-118.438,Carl's Jr.
-118.679,34.2717,8091,8091,c,5786 E. Los Angeles Avenue,Simi Valley,CA,93063,(805) 581-1162,34.2717,-118.679,Carl's Jr.
-118.718,34.2843,8092,8092,c,2619 Tapo Canyon Road,Simi Valley,CA,93063-6831,(805) 306-0103,34.2843,-118.718,Carl's Jr.
-118.761,34.2791,8093,8093,c,2402 N Erringer Rd,Simi Valley,CA,93065,(805) 526-6915,34.2791,-118.761,Carl's Jr.
-118.796,34.2611,8094,8094,c,1208 Madera Rd,Simi Valley,CA,93065-4002,(805) 522-8627,34.2611,-118.796,Carl's Jr.
-117.259,32.9958,8095,8095,c,106 Solana Hills Drive,Solana Beach,CA,92075,(858) 481-0666,32.9958,-117.259,Carl's Jr.
-121.322,36.419,8096,8096,c,1000 Front Street,Soledad,CA,93960,(831) 678-2880,36.419,-121.322,Carl's Jr.
-120.364,37.9757000000001,8097,8097,c,1075 Mono Way,Sonora,CA,95370-5282,(209) 533-8857,37.9757,-120.364,Carl's Jr.
-118.168,33.9297,8098,8098,c,5760 Imperial Hwy,South Gate,CA,90280,(562) 861-5435,33.9297,-118.168,Carl's Jr.
-118.231,33.9575,8099,8099,c,2310 Firestone Blvd,South Gate,CA,90280,(323) 563-8221,33.9575,-118.231,Carl's Jr.
-122.452,37.6665,8100,8100,c,110 Hickey Blvd,South San Francisco,CA,94080-1144,(650) 755-1591,37.6665,-122.452,Carl's Jr.
-116.985,32.7465,8101,8101,c,3722 Kenora,Spring Valley,CA,91977,(619) 460-6963,32.7465,-116.985,Carl's Jr.
-117.993,33.789,8102,8102,c,11961 Beach Blvd,Stanton,CA,90680,(714) 895-5114,33.789,-117.993,Carl's Jr.
-118.567,34.3795,8103,8103,c,24715 Pico Canyon Rd,Stevenson Ranch,CA,91381-1702,(661) 259-9098,34.3795,-118.567,Carl's Jr.
-121.322,38.0169000000001,8104,8104,c,7432 Pacific Avenue,Stockton,CA,95207,(209) 957-2000,38.0169,-121.322,Carl's Jr.
-121.34,37.9845,8105,8105,c,2610 W March Ln,Stockton,CA,95207-6523,(209) 957-7311,37.9845,-121.34,Carl's Jr.
-121.356,38.0215,8106,8106,c,3205 W. Hammer Lane,Stockton,CA,95209-2751,(209) 476-1091,38.0215,-121.356,Carl's Jr.
-121.294,38.0211,8107,8107,c,1535 E Hammer Ln,Stockton,CA,95210-3114,(209) 951-9523,38.0211,-121.294,Carl's Jr.
-122.021,38.2463000000001,8108,8108,c,282 Sunset,Suisun City,CA,94585,(707) 422-9511,38.2463,-122.021,Carl's Jr.
-117.205,33.6851,8109,8109,c,26100 Newport Dr,Sun City,CA,92584-9095,(951) 679-9887,33.6851,-117.205,Carl's Jr.
-118.397,34.2226000000001,8110,8110,c,8401 Laurel Canyon Blvd,Sun Valley,CA,91352,(818) 767-9963,34.2226,-118.397,Carl's Jr.
-118.367,34.2304,8111,8111,c,8875 Glen Oaks Blvd,Sun Valley,CA,91352,(818) 768-9227,34.2304,-118.367,Carl's Jr.
-121.994,37.3868000000001,8112,8112,c,1220 Oakmead Pkwy,Sunnyvale,CA,94085-4039,(408) 720-1501,37.3868,-121.994,Carl's Jr.
-122.005,37.3524,8113,8113,c,1051 E El Camino Real,Sunnyvale,CA,94087,(408) 296-7756,37.3524,-122.005,Carl's Jr.
-122.056,37.3739,8114,8114,c,1195 W El Camino Real,Sunnyvale,CA,94087-1026,(408) 245-8270,37.3739,-122.056,Carl's Jr.
-118.556,34.1726,8115,8115,c,19400 Ventura Blvd.,Tarzana,CA,91356,(818) 996-1868,34.1726,-118.556,Carl's Jr.
-117.162,33.5233000000001,8116,8116,c,41195 Winchester Rd,Temecula,CA,92591,(951) 296-3146,33.5233,-117.162,Carl's Jr.
-117.125,33.5083000000001,8117,8117,c,30660 Rancho California Rd,Temecula,CA,92591,(951) 676-7802,33.5083,-117.125,Carl's Jr.
-117.124,33.5276000000001,8118,8118,c,40820 Winchester Rd Fc-2,Temecula,CA,92591,(951) 296-1036,33.5276,-117.124,Carl's Jr.
-117.138,33.4791,8119,8119,c,44515 Bedford Ct,Temecula,CA,92592,(951) 694-9196,33.4791,-117.138,Carl's Jr.
-117.083,33.4850000000001,8120,8120,c,33125 Us Highway 79,Temecula,CA,92592,(951) 302-2514,33.485,-117.083,Carl's Jr.
-118.056,34.1075000000001,8121,8121,c,9803 E. Las Tunas,Temple City,CA,91780,(626) 285-2881,34.1075,-118.056,Carl's Jr.
-118.871,34.1956000000001,8122,8122,c,1384 Moorpark Road,Thousand Oaks,CA,91360,(805) 495-7779,34.1956,-118.871,Carl's Jr.
-116.401,33.8153,8123,8123,c,72-305 Varner Road,Thousand Palms,CA,92276,(760) 343-2252,33.8153,-116.401,Carl's Jr.
-118.32,33.8202000000001,8124,8124,c,2195 Sepulveda,Torrance,CA,90501,(310) 328-6080,33.8202,-118.32,Carl's Jr.
-118.302,33.8582000000001,8125,8125,c,1360 W 190th St,Torrance,CA,90501-1135,(310) 618-1008,33.8582,-118.302,Carl's Jr.
-118.362,33.8384,8126,8126,c,21112 Anza Ave,Torrance,CA,90503,(310) 371-1586,33.8384,-118.362,Carl's Jr.
-118.318,33.8855,8127,8127,c,2210 W Redondo Beach Blvd.,Torrance,CA,90504,(310) 323-1472,33.8855,-118.318,Carl's Jr.
-118.343,33.873,8128,8128,c,3971 Artesia Blvd,Torrance,CA,90504-3210,(310) 214-9288,33.873,-118.343,Carl's Jr.
-118.351,33.8061000000001,8129,8129,c,24010 Hawthorne Blvd,Torrance,CA,90505,(310) 375-2844,33.8061,-118.351,Carl's Jr.
-121.435,37.7504000000001,8130,8130,c,1963 Tracy Blvd,Tracy,CA,95376,(209) 836-2400,37.7504,-121.435,Carl's Jr.
-121.459,37.7540000000001,8131,8131,c,2380 W Grant Line Rd,Tracy,CA,95377-7308,(209) 835-5494,37.754,-121.459,Carl's Jr.
-119.346,36.2077,8132,8132,c,85 So. Tower Square,Tulare,CA,93274,(559) 688-5638,36.2077,-119.346,Carl's Jr.
-119.331,36.2247,8133,8133,c,1527 Hillman,Tulare,CA,93274,(559) 687-8127,36.2247,-119.331,Carl's Jr.
-120.872,37.4928,8134,8134,c,100 N Walnut Rd,Turlock,CA,95380-9588,(209) 632-8141,37.4928,-120.872,Carl's Jr.
-120.849,37.5197,8135,8135,c,2980 Geer Rd,Turlock,CA,95382-1142,(209) 668-2749,37.5197,-120.849,Carl's Jr.
-117.824,33.7368000000001,8136,8136,c,14041 Newport Blvd,Tustin,CA,92780,(714) 544-9982,33.7368,-117.824,Carl's Jr.
-117.794,33.7235000000001,8137,8137,c,2992 El Camino Real,Tustin,CA,92782-8903,(714) 838-1338,33.7235,-117.794,Carl's Jr.
-116.193,34.3944000000001,8138,8138,c,"Bldg 1081, Marine Air Ground Center",Twentynine Palms,CA,92278,(760) 368-3685,34.3944,-116.193,Carl's Jr.
-123.211,39.1675000000001,8139,8139,c,1275 N State St,Ukiah,CA,95482,(707) 468-8207,39.1675,-123.211,Carl's Jr.
-117.643,34.1327,8140,8140,c,1915 N Campus Ave,Upland,CA,91784-1667,(909) 920-5380,34.1327,-117.643,Carl's Jr.
-117.642,34.1069,8141,8141,c,688 E. Foothill Blvd.,Upland,CA,91786,(909) 920-6641,34.1069,-117.642,Carl's Jr.
-117.681,34.1068000000001,8142,8142,c,1610 W. Foothill Blvd.,Upland,CA,91786,(909) 949-3069,34.1068,-117.681,Carl's Jr.
-121.976,38.3529,8143,8143,c,98 Peabody Rd,Vacaville,CA,95687,(707) 446-8119,38.3529,-121.976,Carl's Jr.
-121.956,38.3691000000001,8144,8144,c,289 Orange Drive,Vacaville,CA,95687,(707) 452-1499,38.3691,-121.956,Carl's Jr.
-122.256,38.1274000000001,8145,8145,c,3897 Sonoma Blvd,Vallejo,CA,94589-2203,(707) 642-9066,38.1274,-122.256,Carl's Jr.
-122.231,38.1403,8146,8146,c,10 Sage St,Vallejo,CA,94589-2099,(707) 642-7955,38.1403,-122.231,Carl's Jr.
-118.431,34.1716000000001,8147,8147,c,5575 Woodman Ave,Van Nuys,CA,91401,(818) 994-2056,34.1716,-118.431,Carl's Jr.
-118.449,34.2094000000001,8148,8148,c,7649 Van Nuys Blvd.,Van Nuys,CA,91405,(818) 988-2312,34.2094,-118.449,Carl's Jr.
-118.466,34.1877000000001,8149,8149,c,6457 Sepulveda Blvd,Van Nuys,CA,91411,(818) 781-6101,34.1877,-118.466,Carl's Jr.
-119.264,34.2734,8150,8150,c,2427 E Thompson,Ventura,CA,93003,(805) 656-1067,34.2734,-119.264,Carl's Jr.
-119.211,34.2582,8151,8151,c,1745 S Victoria Ave,Ventura,CA,93003,(805) 656-5922,34.2582,-119.211,Carl's Jr.
-119.194,34.2465,8152,8152,c,3015 Johnson Drive,Ventura,CA,93003,(805) 656-4581,34.2465,-119.194,Carl's Jr.
-117.331,34.5213,8153,8153,c,15277 Hook Blvd,Victorville,CA,92394-2118,(760) 951-2318,34.5213,-117.331,Carl's Jr.
-117.315,34.5144000000001,8154,8154,c,14503 7th St,Victorville,CA,92395-4263,(760) 245-4755,34.5144,-117.315,Carl's Jr.
-117.343,34.4710000000001,8155,8155,c,12160 Mariposa Rd,Victorville,CA,92395-6006,(760) 241-6454,34.471,-117.343,Carl's Jr.
-117.289,34.4710000000001,8156,8156,c,17110 Bear Valley Rd,Victorville,CA,92395-5851,(760) 951-1904,34.471,-117.289,Carl's Jr.
-119.313,36.3009000000001,8157,8157,c,3350 S Mooney,Visalia,CA,93277,(559) 733-4465,36.3009,-119.313,Carl's Jr.
-119.336,36.3268,8158,8158,c,501 S. Chinowth Street,Visalia,CA,93277-1601,(559) 739-1342,36.3268,-119.336,Carl's Jr.
-119.314,36.3229,8159,8159,c,915 S. Mooney Blvd,Visalia,CA,93277,(559) 730-3837,36.3229,-119.314,Carl's Jr.
-119.279,36.3303000000001,8160,8160,c,1336 E Main Street,Visalia,CA,93292-6643,(559) 733-4172,36.3303,-119.279,Carl's Jr.
-117.256,33.1934,8161,8161,c,660 Hacienda Dr,Vista,CA,92081-6539,(760) 732-0605,33.1934,-117.256,Carl's Jr.
-117.221,33.1709000000001,8162,8162,c,1790 University Dr,Vista,CA,92083-7772,(760) 414-9596,33.1709,-117.221,Carl's Jr.
-118.344,34.091,8163,8163,c,1111 N La Brea,West Hollywood,CA,90038,(323) 851-3199,34.091,-118.344,Carl's Jr.
-117.848,34.0433,8164,8164,c,1100 N Grand Ave,Walnut,CA,91789-1341,(909) 869-8662,34.0433,-117.848,Carl's Jr.
-122.016,37.9294,8165,8165,c,2280a Oak Grove Rd,Walnut Creek,CA,94598-2509,(925) 938-8210,37.9294,-122.016,Carl's Jr.
-117.925,34.0678,8166,8166,c,400 S. Glendora,West Covina,CA,91790,(626) 919-1725,34.0678,-117.925,Carl's Jr.
-117.89,34.0752,8167,8167,c,2980 E. Workman Avenue,West Covina,CA,91791-1610,(626) 331-3705,34.0752,-117.89,Carl's Jr.
-117.914,34.0327,8168,8168,c,2400 S. Azusa,West Covina,CA,91792,(626) 965-4455,34.0327,-117.914,Carl's Jr.
-121.549,38.578,8169,8169,c,854 Harbor Boulevard,West Sacramento,CA,95691,(916) 371-2015,38.578,-121.549,Carl's Jr.
-118.828,34.1547,8170,8170,c,887 Westlake Blvd.,Westlake Village,CA,91361,(805) 495-4222,34.1547,-118.828,Carl's Jr.
-121.264,37.5384,8171,8171,c,4437 Howard Rd,Westley,CA,95387-0685,(209) 894-3777,37.5384,-121.264,Carl's Jr.
-117.99,33.7656000000001,8172,8172,c,13425 Beach Blvd,Westminster,CA,92683-9208,(714) 901-5513,33.7656,-117.99,Carl's Jr.
-118.01,33.7592000000001,8173,8173,c,6751 Westminster Blvd,Westminster,CA,92683,(714) 892-8214,33.7592,-118.01,Carl's Jr.
-118,33.9464,8174,8174,c,15360 Whittier Blvd,Whittier,CA,90603,(562) 902-1974,33.9464,-118,Carl's Jr.
-118.028,33.9605,8175,8175,c,13709 E. Whittier Blvd,Whittier,CA,90605,(562) 945-0180,33.9605,-118.028,Carl's Jr.
-118.049,33.9671,8176,8176,c,12358 Washington Blvd.,Whittier,CA,90606-2503,(562) 789-8045,33.9671,-118.049,Carl's Jr.
-118.068,33.9926,8177,8177,c,10409 Whittier Blvd.,Whittier,CA,90606,(562) 692-3114,33.9926,-118.068,Carl's Jr.
-122.14,39.1581,8178,8178,c,300 South Vann Street,Williams,CA,95987,(530) 473-5058,39.1581,-122.14,Carl's Jr.
-122.807,38.5541000000001,8179,8179,c,9000 Brooks Rd S,Windsor,CA,95492,(707) 838-6418,38.5541,-122.807,Carl's Jr.
